"","orig_index","ak_covid","ak_flu","al_covid","al_flu","ar_covid","ar_flu","az_covid","az_flu","ca_covid","ca_flu","ca_RSV","co_covid","co_flu","co_RSV","ct_covid","ct_flu","ct_RSV","dc_covid","dc_flu","de_covid","de_flu","fl_covid","fl_flu","ga_covid","ga_flu","ga_RSV","hi_covid","hi_flu","ia_covid","ia_flu","id_covid","id_flu","il_covid","il_flu","in_covid","in_flu","ks_covid","ks_flu","ky_covid","ky_flu","la_covid","la_flu","ma_covid","ma_flu","md_covid","md_flu","md_RSV","me_covid","me_flu","mi_covid","mi_flu","mi_RSV","mn_covid","mn_flu","mn_RSV","mo_covid","mo_flu","ms_covid","ms_flu","mt_covid","mt_flu","nc_covid","nc_flu","nd_covid","nd_flu","ne_covid","ne_flu","nh_covid","nh_flu","nj_covid","nj_flu","nm_covid","nm_flu","nm_RSV","nv_covid","nv_flu","ny_covid","ny_flu","ny_RSV","oh_covid","oh_flu","ok_covid","ok_flu","or_covid","or_flu","or_RSV","pa_covid","pa_flu","ri_covid","ri_flu","sc_covid","sc_flu","sd_covid","sd_flu","tn_covid","tn_flu","tn_RSV","tx_covid","tx_flu","ut_covid","ut_flu","ut_RSV","va_covid","va_flu","vt_covid","vt_flu","wa_covid","wa_flu","wi_covid","wi_flu","wv_covid","wv_flu","wy_covid","wy_flu"
"136",202301,6.012432598353,4.008288398902,79.875619566948,14.336650828911,66.897614636182,29.954157387935,121.575860201776,67.651082325776,673.763593885228,140.533527136552,549.329704,64.047936771373,27.020221599965,133.677587,99.338744007817,23.314194028864,43.267164,25.3801123569,2.820012633,18.302338231008,12.201558820672,508.115468579232,209.459829215472,247.048506711046,23.192305575452,86.396528,17.417409876329,1.024553522137,36.335901119899,33.307910690357,11.445620862378,19.769707552611,240.593752119105,69.460127213904,104.78569371835,70.52882995451,46.328005398276,16.114089089364,75.5384371819,22.157940070226,101.532942038871,30.858050513142,185.419683700026,86.123897640252,124.202497715001,33.59576076228,67.816419,11.180103866359,17.278343461666,156.310353383354,107.904562119766,140.711354,66.58387283184,13.11500577361,79.90346,120.324581742295,66.178521500309,70.59744729323,17.89794504898,41.899014437532,8.175417343492,233.89910882058,38.81730295152,9.113354382288,11.138543814492,28.3777549227,18.242842029516,21.349166788928,25.415674219584,241.0062650441,59.46907297165,2.009075992548,21.09529369,48.665171,29.052966880872,24.043834660032,489.312718438173,144.639609592965,317.374608,201.484621506861,79.586430972918,55.080907386903,74.108860255812,38.0416423374,27.02958752961,72.184635,211.95602803284,134.881111105272,13.47326945305,5.1820271341,118.37661249609,19.895229994185,7.020850047856,11.032763977184,110.398881801836,26.33368001976,55.801744,538.0463297256,206.167273079628,40.057192074825,15.4066105391,80.1114,155.93302510707,37.222723516248,3.10695346053,9.32085973602,71.41601610702,44.25781170876,86.932640011376,48.520539971424,42.955959320049,29.969272866152,3.975786809743,8.945520177221
"137",202302,7.014504331742,1.002071733389,51.202317909126,15.360693356787,49.923594637928,13.978605772406,72.553332875508,24.511260024976,543.196987184544,73.755203377856,470.854032,52.038946810469,18.013484941356,92.993104,99.338744007817,8.109286917551,32.450373,15.9800706936,0.94000443435,21.352727936176,2.03359347124,401.882242298064,114.250815935712,200.663884760576,15.125418557828,75.596962,15.368302832055,2.049107044274,25.233265287473,15.139958533868,16.648175281389,9.364598714589,203.347020725532,38.253403576809,80.60438292457,24.18131079378,37.263829918686,7.049913609774,68.488184548054,10.071790121122,90.583309719999,13.935892735989,168.194902775031,34.44956184999,110.967802960443,17.306904257025,30.825645,12.196477818367,14.229222977889,124.039822524025,42.355062330234,140.711354,64.56617919687,7.0619248687,68.48868,99.26777916637,27.073030120993,57.671152007875,9.943302477215,22.482397694603,11.241199399437,181.147392671436,14.929725411408,6.075569846508,13.163734021644,25.33728223296,11.148403789764,22.365793646592,10.166269965632,209.70674661309,32.34283046067,11.049915843137,5.022687865493,38.085786,40.073060910711,5.00913222084,475.977153143751,92.323162656072,257.866869,177.306466454837,34.252390250373,42.061784257632,39.057373374452,38.0416423374,7.007671627335,42.46155,177.47513936796,73.018347128664,14.50967487987,2.07281085364,83.55995870859,7.958093035815,6.01787134168,2.005957412352,79.001033084062,17.218172178204,41.851308,494.80147901346,114.649110942753,14.379505617675,4.108429699625,73.43545,134.806614696288,22.1324316003,5.17825576755,4.14260461404,63.369146175504,25.146484980708,46.498850805948,30.32533748214,38.960055795773,5.993855286414,2.981840252008,1.987893694273
"138",202303,6.012432598353,2.004144199451,49.154227813497,11.264508125652,39.938874499986,14.977077181022,48.042072850532,20.589456674664,462.464943425364,35.880882178856,196.18918,29.021723801495,4.002998590991,98.805173,71.969904717379,3.040982143382,43.267164,20.68009152525,0.94000443435,13.2183550546,2.03359347124,348.765650938608,81.178220493744,156.295995364078,11.091975049016,75.596962,21.515623964877,0,23.214603936752,10.093306753605,14.5671531336,9.364598714589,169.120293210198,3.020003878239,64.483502256065,20.15109232815,31.22104724382,3.021392804724,55.394856939656,4.02871514657,73.661151942846,12.940474138299,144.890793568911,23.304116190843,102.82337779038,11.19858692076,30.825645,13.212850398128,3.04911911153,116.980645468986,27.22825004766,40.203244,46.40694218953,2.01769363497,51.36651,76.205569464818,14.03786838395,29.829907431645,4.971649763625,11.241199399437,2.043854335873,141.334777506132,11.943788770056,8.100759278712,7.088164175136,15.202369339776,11.148403789764,22.365793646592,4.066507430656,160.67084027369,14.60644255228,17.077141704904,6.027225861767,25.390524,21.038355327528,4.007305776672,294.408290389905,37.955067401676,119.015478,147.083772639807,31.23012086887,34.050015258087,29.042661128361,34.037259156945,4.004383180455,50.95386,155.163986027904,47.66475023436,7.25483689213,3.10921628046,79.580914786035,8.95285531413,4.011913929328,3.008935223152,67.859859158344,12.15400348019,20.925654,371.101109260095,83.472595468782,12.325289098875,1.0271082594,40.0557,121.728365159376,7.042139684352,7.249557429,0,60.351567049176,12.070316505312,59.639833329496,22.238580820236,25.973371124835,0.998975881069,1.987893694273,3.975786809743
"139",202304,5.010360132291,0,63.490873602531,10.240465597776,25.96026872758,4.992360068971,50.983421725108,7.843606700624,336.881777323696,17.940441089428,392.37836,32.023965479652,4.002998590991,69.744828,66.901603548807,10.136605942741,21.633582,20.68009152525,0.94000443435,16.268744759768,2.03359347124,336.739244675664,68.149599188136,109.911373413608,13.108696803422,53.99783,12.294642265644,1.024553522137,28.261258910094,9.083974481705,3.121532271222,4.162044295578,139.926913939575,11.073356001189,54.40795609199,8.06043693126,22.15687176423,4.02852080505,51.366137283692,6.043074974552,58.72983598512,3.981683638854,126.652787771367,11.145445659147,63.119299691835,4.072215667596,43.155903,14.229222977889,1.016372579761,63.532593495351,12.101447815897,50.254055,47.41578615332,3.02653759876,51.36651,55.148766888893,8.021640838882,31.818567337095,7.954642571765,11.241199399437,2.043854335873,120.433157709696,4.976571620082,6.075569846508,4.050379639356,9.121421996604,4.053965550012,9.149643107968,3.049880572992,154.41094029434,8.3465333058,11.049915843137,3.013613988822,21.15877,27.049313992536,2.003652888336,367.241002306785,28.722759070434,119.015478,129.957583404629,15.111346907515,61.089733139902,11.016179882725,34.037259156945,2.002193713305,29.723085,172.404417396288,36.509167082304,10.36405317259,2.07281085364,62.669971626795,2.984286834945,11.032763977184,1.002978706176,41.526186113802,4.051332168324,13.950436,340.930285928643,53.30177213733,20.542148498125,1.0271082594,40.0557,110.662149359226,10.060194610632,17.60606831853,2.07130230702,43.251951999984,9.052737378984,60.650680860188,13.140982523548,27.971322886973,2.996927643207,3.975786809743,0.993946557735
"140",202305,5.010360132291,0,53.250413044632,7.168322894517,30.952628796551,0.998471408616,47.061618374796,2.941348874576,343.85861770502,16.943760817192,156.951344,36.026964070643,5.003743879687,46.496552,57.778657118661,2.027322630787,14.422388,15.9800706936,4.70002083165,24.403117641344,0,318.699635281248,48.105603270648,107.894651659202,8.066887017624,32.398698,20.49107044274,0,17.158619884589,4.037322701442,6.243066443367,0,117.780201937197,2.013331695003,57.430623344205,9.06799495066,23.164002699138,0,54.387674770968,3.021537487276,60.720677804547,2.986265041164,110.441231718921,10.132220786598,63.119299691835,9.162479086962,36.990774,9.14735733459,1.016372579761,70.59177055039,11.092989643401,50.254055,37.32732368586,2.01769363497,22.82956,62.167701080868,7.018934191975,32.81289728982,5.965982666315,9.197345063564,1.021927720072,109.484691704586,1.99063497873,8.100759278712,1.012595103576,10.134912893184,0,18.299284826944,0,141.89113106851,4.1732666529,19.086217697452,2.009075992548,12.695262,21.038355327528,2.003652888336,308.769669925122,14.361379535217,138.851391,148.091199693647,5.037111709166,48.070610010631,14.020594752544,35.03835389052,2.002193713305,29.723085,163.277125625712,19.26873571392,6.21843256092,0,49.73807239011,6.9633307575,14.041700095712,1.002978706176,82.039535697914,8.102671311866,13.950436,304.725309742077,35.199284044047,10.27107591805,0,13.3519,87.523696569408,6.036118494834,5.17825576755,1.03565115351,45.263671417536,3.017579126328,62.672370025664,2.021689165476,29.969272866152,0,4.969733367478,1.987893694273
"141",202306,3.00621593284,0,50.178270341373,3.072137663382,17.972494432761,3.993888660355,46.081171175376,8.824053900044,394.689900156596,8.970240163632,274.664852,44.032955440556,4.002998590991,46.496552,48.655710688515,4.054641655977,3.605597,3.7600163973,0.94000443435,18.302338231008,1.016796233928,247.543434527376,48.105603270648,119.994982185638,14.117052280842,53.99783,14.343749309918,4.098214088548,17.158619884589,2.018661350721,12.486130985811,2.081022147789,124.826881876911,3.020003878239,52.392846859175,7.052885717845,25.178264568954,3.021392804724,48.344599796416,1.007177659294,64.702366067448,8.958790499445,119.560234617693,13.171888419522,67.191515359431,6.108317336265,24.660516,13.212850398128,1.016372579761,78.659405777925,5.042270760858,30.152433,47.41578615332,1.00884396379,22.82956,64.173108206495,9.024341317602,18.892275001705,2.982989858175,5.109636391818,1.021927720072,112.4706388971,7.962518812596,10.125949485864,2.025190207152,12.161894686344,0,11.182896823296,3.049880572992,149.19435234465,4.1732666529,11.049915843137,4.018151985096,12.695262,11.020090885848,2.003652888336,279.021096613893,13.335565294422,119.015478,119.88334820628,10.074235198349,40.058841011086,12.017651505998,33.03616442337,1.001094733575,16.98462,177.47513936796,23.325305512824,12.43686402623,0,50.732834668425,4.97380620087,15.044677906512,0,65.834193074182,0,13.950436,306.736694027115,38.216360471604,16.4337187985,2.0542165188,30.041775,96.577869990522,7.042139684352,5.17825576755,0,47.275390835088,6.035158252656,80.867572514948,3.032536696168,23.975419362697,0.998975881069,2.981840252008,0
"142",202307,3.00621593284,0,56.322550708014,4.096185231135,16.974023024145,2.995414225848,48.042072850532,7.843606700624,369.772618685844,15.947080544956,274.664852,40.029962661634,5.003743879687,46.496552,46.628388057728,4.054641655977,43.267164,4.70002083165,0,15.25194852584,0,268.5896237064,27.059414091624,122.01171473961,8.066887017624,21.599132,13.319195787781,2.049107044274,24.223936208652,0,12.486130985811,0,134.893565694864,3.020003878239,49.37017960696,6.045327698445,35.24956804887,1.007130934908,51.366137283692,4.02871514657,61.716101026284,3.981683638854,80.044562374404,3.039667632924,61.083198023166,5.090263419366,6.165129,14.229222977889,0,72.608676844571,8.067635227535,20.101622,45.39809251835,0,28.53695,63.170407727775,11.029754611416,28.83557747892,4.971649763625,10.219271679365,0,91.569008549502,4.976571620082,6.075569846508,0,12.161894686344,0,15.249404253952,0,111.63493393429,5.21658794969,11.049915843137,0,19.042893,25.0456611042,0,246.195080580279,13.335565294422,119.015478,125.927886969286,5.037111709166,43.063255880905,3.004414869819,35.03835389052,0,21.230775,125.753819334696,26.367736103016,10.36405317259,1.03640542682,41.779979354295,6.9633307575,19.056592731216,0,77.988196554372,7.089834782176,6.975218,260.474766887418,30.170823331452,24.65057819775,1.0271082594,43.393675,70.421362274424,7.042139684352,6.21390627549,0,58.339847631624,2.011719417552,70.759126687568,0,22.976443481628,0,1.987893694273,0
"143",202308,7.014504331742,1.002071733389,37.889714647968,4.096185231135,18.970965841377,6.989302886203,50.983421725108,6.863152224888,417.613821082876,9.966920435868,156.951344,49.036699320243,6.004494980452,34.872414,52.710352344492,5.068304774169,7.211194,11.28004986195,0,13.2183550546,0,215.473032346944,33.072595441968,100.836120118998,10.08360877203,21.599132,20.49107044274,1.024553522137,31.289249339636,1.009329078821,21.8507297004,0,155.02693333077,1.006672183236,70.52882995451,5.03777648503,27.192523504188,1.007130934908,47.337422137122,0,54.748152346266,1.990841819427,74.978451981105,3.039667632924,55.992928438671,5.090263419366,18.495387,16.261969509658,0,83.701676538783,10.084541521716,20.101622,45.39809251835,1.00884396379,34.24434,55.148766888893,5.013527066348,22.869594812605,2.982989858175,24.526252030476,1.021927720072,82.611177523122,5.971894385028,13.163734021644,2.025190207152,21.283316682948,2.02698179316,10.166269965632,0,104.33171265815,6.25989997935,9.040839850589,1.004537996274,6.347631,19.034702439192,1.001826444168,201.059313493038,3.077442722385,39.671826,130.964998678452,4.029696435343,37.054430127906,4.005882506453,42.046025517855,0,12.738465,148.064972674752,22.311166304112,6.21843256092,0,37.80093543174,6.9633307575,14.041700095712,1.002978706176,58.744358292006,5.064168698014,0,260.474766887418,22.125256663359,15.4066105391,1.0271082594,16.689875,64.385252421864,11.06621580015,9.32085973602,1.03565115351,42.246092291208,4.023438835104,73.791657487828,0,25.973371124835,2.996927643207,4.969733367478,0
"144",202309,9.018648531193,0,43.009947446856,4.096185231135,17.972494432761,8.986245703435,56.866126750576,6.863152224888,356.815618195432,1.993399782308,78.475672,52.038946810469,1.000751100765,17.436207,49.66937020111,3.040982143382,25.239179,7.52003346465,0,8.134372881576,0,214.47081730428,30.065993876232,75.62709278914,3.025088031392,32.398698,11.270088743507,1.024553522137,28.261258910094,0,15.607665157956,0,143.95359000105,1.006672183236,71.53638797391,4.03021846563,41.292350723736,0,52.37331945238,1.007177659294,50.766468707412,2.986265041164,85.110672767703,4.052892505473,40.722132015444,2.036107833798,12.330258,14.229222977889,0,91.769301715507,7.059177055039,20.101622,34.30078037971,0,22.82956,55.148766888893,7.018934191975,13.920622288115,1.98865990545,24.526252030476,1.021927720072,85.597124715636,3.981259406298,13.163734021644,1.012595103576,21.283316682948,0,17.28265796928,0,95.98517935235,3.12995462324,17.077141704904,3.013613988822,8.463508,23.042008215864,1.001826444168,232.859515285857,7.180699685565,119.015478,138.016964495298,3.022269381503,21.030892128816,4.005882506453,34.037259156945,0,8.49231,163.277125625712,24.339444721536,4.14562170728,1.03640542682,31.832366952555,0.994762278315,12.03574268336,0,63.80852699002,8.102671311866,20.925654,262.486151172456,24.136670476338,19.5150435767,0,6.67595,71.427383463942,8.048152231596,8.28520858251,0,54.31640879652,11.064456796536,61.661522494972,0,28.970296985083,0.998975881069,4.969733367478,0
"145",202310,3.00621593284,0,32.76948184908,4.096185231135,23.963325910348,0.998471408616,67.651082325776,3.921803350312,356.815618195432,6.976840381324,117.713508,47.035202930782,2.001496389461,29.060345,39.532764258369,0,25.239179,2.820012633,0,12.201558820672,0,208.457635953936,23.050597483224,46.38462195047,3.025088031392,32.398698,13.319195787781,2.049107044274,34.317239769178,1.009329078821,12.486130985811,0,133.886906183097,1.006672183236,60.453283790435,2.015109232815,37.263829918686,0,46.330244477828,3.021537487276,39.816841012587,2.986265041164,71.938784348181,2.026442760375,37.667970264747,3.054161750697,18.495387,15.245596929897,0,78.659405777925,5.042270760858,20.101622,39.34501732083,0,11.41478,71.19204239847,4.010820419441,7.954642571765,1.98865990545,13.28505373531,1.021927720072,70.667388753066,5.971894385028,4.050379639356,0,18.242842029516,3.040474653432,16.266031111616,0,82.42205809686,4.1732666529,20.090755693726,0,2.115877,19.034702439192,2.003652888336,215.420693028255,6.15488544477,138.851391,132.979852786132,4.029696435343,24.035306998635,1.001471623273,34.037259156945,0,8.49231,130.824528342312,23.325305512824,2.07281085364,0,30.83760467424,2.984286834945,14.041700095712,1.002978706176,52.667353064302,5.064168698014,0,225.275482843371,23.130948805878,22.596365016925,2.0542165188,6.67595,49.294951863642,11.06621580015,7.249557429,0,42.246092291208,9.052737378984,57.61814416402,1.010847530692,16.982588195214,0.998975881069,5.963680504016,0
"146",202311,5.010360132291,0,26.625206522316,4.096185231135,18.970965841377,3.993888660355,50.002974525688,11.76540277462,303.990975199384,6.976840381324,156.951344,39.029211560869,4.002998590991,11.624138,27.368835684841,6.081964286764,18.027985,6.5800290303,0,7.117575644264,0,186.409231732248,38.083605311904,62.518395985718,4.033443508812,32.398698,14.343749309918,1.024553522137,21.195942586031,2.018661350721,10.405108838022,0,113.753525875722,2.013331695003,42.3173006951,6.045327698445,25.178264568954,1.007130934908,38.272809675294,4.02871514657,24.885525054861,3.981683638854,48.634668157338,1.013224872549,27.487437260886,2.036107833798,6.165129,16.261969509658,2.032746531769,84.710124660468,4.033812588362,60.304866,31.27424278095,1.00884396379,11.41478,52.140653116359,2.005407125627,12.92629233539,1.98865990545,23.504325414675,1.021927720072,52.751716149144,5.971894385028,8.100759278712,1.012595103576,20.269825786368,2.02698179316,11.182896823296,2.033253715328,59.46907297165,3.12995462324,15.068065712356,0,2.115877,10.01826444168,2.003652888336,177.465625626579,11.283936812832,119.015478,121.898190533943,4.029696435343,22.032363752089,6.008825752999,30.03287597649,2.002193713305,12.738465,89.244639288336,21.297014131344,4.14562170728,0,18.90046771587,3.979043922555,5.014892635504,3.008935223152,39.50052002964,1.01283652969,6.975218,195.104659511919,21.11956452084,24.65057819775,0,10.013925,37.222723516248,9.054173421114,7.249557429,0,54.31640879652,4.023438835104,70.759126687568,0,15.983612314145,0,0,0
"147",202312,3.00621593284,0,21.504973723428,5.120232798888,12.98013436379,0.998471408616,47.061618374796,12.745857250356,243.19277231194,6.976840381324,78.475672,35.026212969878,3.002247490226,17.436207,30.409817828223,5.068304774169,3.605597,3.7600163973,0,9.151169115504,0,154.338829551816,21.046210960152,61.510040508298,11.091975049016,21.599132,10.24553522137,1.024553522137,22.205274857931,0,10.405108838022,1.040510123433,125.833554060147,4.026676061475,58.43817455762,3.022667252215,24.171133634046,1.007130934908,23.165122238914,0,27.871785471978,2.986265041164,54.714003423186,1.013224872549,34.61380851405,4.072215667596,18.495387,9.14735733459,0,104.8792077039,2.016906294181,20.101622,31.27424278095,0,11.41478,54.146060241986,4.010820419441,10.93763242994,0.994329952725,8.175417343492,0,57.728287769226,1.99063497873,3.03778453578,0,19.256332926096,3.040474653432,10.166269965632,1.016626857664,47.99258504261,8.3465333058,11.049915843137,0,2.115877,22.040181771696,2.003652888336,147.71705231535,9.232308331242,59.507739,99.734889589599,3.022269381503,28.041189505088,6.008825752999,35.03835389052,0,4.246155,101.414361649104,12.169722360768,3.10921628046,0,24.869036195055,2.984286834945,7.020850047856,3.008935223152,41.526186113802,4.051332168324,6.975218,177.002141890695,12.068335238169,15.4066105391,0,10.013925,30.180583831896,3.01805492628,1.03565115351,1.03565115351,46.269531126312,5.02929854388,58.628985798804,4.043378330952,12.986684670938,1.997951762138,1.987893694273,0
"148",202313,7.014504331742,0,27.649254090069,5.120232798888,16.974023024145,3.993888660355,44.12026950022,2.941348874576,216.28209105888,0,39.237836,28.02097270073,2.001496389461,17.436207,23.314194028864,1.013659512595,0,4.70002083165,0,3.050389705168,1.016796233928,175.38501873084,18.039609394416,48.401343704876,8.066887017624,21.599132,14.343749309918,0,29.270587988915,0,12.486130985811,0,94.626830423052,6.040007756478,43.324851908515,5.03777648503,26.18539256928,2.014261869816,16.114865095674,1.007177659294,22.894683235434,4.977106860591,45.595007509137,1.013224872549,21.379119924621,1.018053916899,12.330258,10.163731286598,0,80.676312072106,0,30.152433,24.21231791225,1.00884396379,5.70739,54.146060241986,4.010820419441,10.93763242994,3.9773198109,7.153490727691,0,48.770456742846,1.99063497873,7.088164175136,0,18.242842029516,0,6.099761145984,1.016626857664,66.77229424779,6.25989997935,18.081679701178,1.004537996274,6.347631,16.029223106688,0,148.742866556145,14.361379535217,39.671826,106.786843626428,4.029696435343,27.039717881815,1.001471623273,24.02629908273,1.001094733575,4.246155,83.159778107952,22.311166304112,7.25483689213,0,20.8899922725,1.98952455663,7.020850047856,3.008935223152,27.346509574232,3.038502613852,6.975218,179.013555703674,22.125256663359,17.4608270579,0,6.67595,34.204659947694,8.048152231596,5.17825576755,0,36.210941777244,7.041017961432,57.61814416402,0,11.987708789869,1.997951762138,0,0
"149",202314,3.00621593284,0,23.553068858934,2.048095135506,15.975548589638,2.995414225848,38.237564474752,8.824053900044,248.176212910956,3.98676032678,39.237836,46.034451830017,0,5.812069,17.2322297421,3.040982143382,10.816791,1.88000819865,0,11.184762586744,0,169.371815599368,25.055005787424,40.334445887686,5.041809785798,21.599132,14.343749309918,0,32.298578418457,0,13.526643010167,1.040510123433,104.693514241005,1.006672183236,45.33996114133,2.015109232815,16.114089089364,1.007130934908,28.201015044778,2.014359827982,17.917576374843,1.990841819427,61.806563561583,3.039667632924,20.361066007722,2.036107833798,6.165129,9.14735733459,0,72.608676844571,2.016906294181,20.101622,28.24770518219,4.03538726994,5.70739,48.129832696918,2.005407125627,8.94897252449,2.982989858175,8.175417343492,0,43.793874571602,4.976571620082,3.03778453578,1.012595103576,23.310298476108,1.01349089658,9.149643107968,1.016626857664,46.94927301295,5.21658794969,14.063529831959,0,2.115877,17.031049550856,0,153.871917924207,9.232308331242,79.343652,96.712620208096,1.00742705384,23.033835375362,4.005882506453,26.028492796035,0,4.246155,82.14563889924,4.056569798904,4.14562170728,0,23.87427391674,6.9633307575,9.026806564832,1.002978706176,31.397848717774,6.077005227704,6.975218,179.013555703674,17.096795950764,10.27107591805,1.0271082594,0,30.180583831896,4.024076115798,2.07130230702,0,39.22851316488,4.023438835104,43.466320005688,2.021689165476,12.986684670938,0,0,0
"150",202315,4.008288398902,0,19.456883627799,2.048095135506,16.974023024145,1.996942817232,42.159367825064,4.902250549732,239.20601198516,1.993399782308,39.237836,36.026964070643,3.002247490226,5.812069,12.163928573528,3.040982143382,0,5.64002459595,0.94000443435,12.201558820672,0,130.286017025928,21.046210960152,33.275925147048,8.066887017624,21.599132,12.294642265644,1.024553522137,19.17728123531,1.009329078821,11.445620862378,0,81.54014272686,5.033348244711,27.203978045995,2.015109232815,16.114089089364,1.007130934908,21.150762410932,5.035897315258,25.880943652551,1.990841819427,42.555339876213,1.013224872549,21.379119924621,3.054161750697,6.165129,6.09823822306,0,62.524135322855,3.025364466677,0,25.22116187604,2.01769363497,5.70739,44.119012277477,2.005407125627,19.88660495443,0.994329952725,8.175417343492,0,21.896942561382,1.99063497873,5.062974742932,1.012595103576,10.134912893184,0,5.08313428832,0,40.6893730336,4.1732666529,10.045377846863,0,2.115877,25.0456611042,0,108.736150836966,12.309751053627,59.507739,82.608700354421,1.00742705384,27.039717881815,4.005882506453,24.02629908273,0,8.49231,67.947625156992,4.056569798904,4.14562170728,1.03640542682,15.916180880925,3.979043922555,7.020850047856,0,24.30800696038,5.064168698014,6.975218,173.985065463138,16.091103808245,15.4066105391,1.0271082594,0,22.1324316003,7.042139684352,5.17825576755,0,32.18750294214,4.023438835104,50.5422291369,1.010847530692,8.990782929621,0.998975881069,1.987893694273,1.987893694273
"151",202316,2.004144199451,0,14.336650828911,2.048095135506,14.977077181022,0,49.022520049952,2.941348874576,220.26885138566,5.980160109088,0,17.012733840591,1.000751100765,5.812069,21.286875003674,0,3.605597,3.7600163973,0,7.117575644264,0,142.312423288872,19.041802655952,31.259203392642,8.066887017624,10.799566,20.49107044274,0,27.251926638194,0,7.2835765668,1.040510123433,72.480131092143,1.006672183236,26.19642683258,1.0075580194,17.121220024272,0,14.100509777086,1.007177659294,14.931315957726,0.995423221737,47.621450269512,3.039667632924,14.252748671457,4.072215667596,0,5.081865643299,1.016372579761,77.650947605429,1.008458172496,10.050811,22.19462427728,1.00884396379,5.70739,33.089257666061,3.008113772534,12.92629233539,0.994329952725,5.109636391818,0,34.83603299406,2.985947192514,4.050379639356,1.012595103576,7.094438239752,0,9.149643107968,1.016626857664,35.47278508391,6.25989997935,22.099831686274,1.004537996274,2.115877,15.02739666252,0,118.994293244916,5.129071203975,59.507739,76.564161591415,1.00742705384,19.02794888227,6.008825752999,15.016437988245,1.001094733575,4.246155,57.806194177704,7.099000389096,5.1820271341,1.03640542682,14.921423793315,2.984286834945,4.011913929328,0,27.346509574232,4.051332168324,13.950436,154.876885227336,16.091103808245,12.325289098875,1.0271082594,10.013925,22.1324316003,3.01805492628,0,0,19.111326728052,2.011719417552,38.412094144044,1.010847530692,13.985660552007,0,0.993946557735,0
"152",202317,2.004144199451,0,25.601158954563,2.048095135506,10.983191546558,0.998471408616,41.178920625644,7.843606700624,208.30857040532,1.993399782308,0,22.016477720278,1.000751100765,5.812069,13.177588086123,0,3.605597,0.94000443435,0.94000443435,5.083983176408,0,118.259610762984,18.039609394416,31.259203392642,5.041809785798,10.799566,15.368302832055,0,11.102635832426,2.018661350721,5.202554419011,2.081022147789,66.440110664196,1.006672183236,26.19642683258,2.015109232815,7.049913609774,0,19.13640258295,1.007177659294,18.91299959658,1.990841819427,30.396669344517,1.013224872549,15.270796423227,2.036107833798,6.165129,4.065493063538,0,49.414239385273,3.025364466677,0,23.20346824107,1.00884396379,0,26.070323474086,2.005407125627,9.943302477215,0.994329952725,8.175417343492,0,15.925048176354,0,7.088164175136,1.012595103576,13.175385582924,0,3.049880572992,0,22.95297585808,1.04332129679,5.022687865493,0,2.115877,10.01826444168,1.001826444168,69.755269194495,2.05162848159,39.671826,57.423118248557,5.037111709166,13.019123129271,3.004414869819,17.018627455395,0,0,52.735472206032,9.127291770576,4.14562170728,0,17.905705437555,6.9633307575,4.011913929328,0,22.282340876218,1.01283652969,6.975218,121.688985468327,11.06264309565,13.352397358275,0,0,11.06621580015,6.036118494834,4.14260461404,1.03565115351,35.205082068468,2.011719417552,33.357874178308,0,3.995903524276,0,0.993946557735,0
"153",202318,6.012432598353,0,21.504973723428,0,18.970965841377,1.996942817232,34.315768400756,5.882705025468,182.394569424496,0.996680272236,39.237836,27.020221599965,0,5.812069,19.259552372887,2.027322630787,7.211194,0,0,3.050389705168,0,105.231011238504,12.026406262944,26.217393606844,5.041809785798,10.799566,15.368302832055,0,11.102635832426,1.009329078821,6.243066443367,0,56.373426846243,5.033348244711,29.21908727881,3.022667252215,11.078437349406,1.007130934908,13.093327608398,1.007177659294,12.940474138299,0.995423221737,29.383444471968,1.013224872549,11.19858692076,1.018053916899,6.165129,9.14735733459,0,51.431145679454,4.033812588362,0,17.15039304355,1.00884396379,0,26.070323474086,2.005407125627,1.98865990545,2.982989858175,4.087708671746,0,26.873514181464,0.995312213784,2.025190207152,0,3.040474653432,0,3.049880572992,0,26.08293048132,4.1732666529,10.045377846863,1.004537996274,2.115877,11.020090885848,0,82.065020248122,4.10325696318,39.671826,54.400848867054,4.029696435343,15.022066375817,1.001471623273,17.018627455395,0,4.246155,50.707180824552,11.155583152056,0,0,13.926661515,1.98952455663,5.014892635504,0,26.33368001976,5.064168698014,6.975218,111.632034515196,13.074027380688,8.21685939925,0,0,18.108355484502,6.036118494834,2.07130230702,0,28.164064107036,5.02929854388,24.260269985712,0,6.992831167483,0,0.993946557735,0
